lang,n_scoreable,n_self_won,tau,excluded,cause
ewo_Latn,2000,1963,30.667997606277467,False,
ext_Latn,2000,1967,3.0122288367377386,False,
fad_Latn,1949,1947,50.71577116652595,False,
fal_Latn,2000,1995,26.057195077260335,False,
fan_Latn,2000,1983,1.081226464928521,False,
far_Latn,2000,1995,9.000412104288738,False,
fit_Latn,2000,1875,1.9186158434126113,False,
fkv_Latn,1884,1500,0.6573915018717448,False,
fmu_Deva,974,972,23.041473585255943,False,
frd_Latn,2000,1996,42.91346569252014,False,
fro_Latn,2000,1921,0.5738657430013018,False,
frp_Latn,2000,1909,20.45108828125,False,
frr_Latn,2000,1980,3.690333536783854,False,
fud_Latn,2000,1972,5.660161699676514,False,
fue_Latn,2000,1964,1.951649888780382,False,
fuq_Latn,2000,1916,0.057245892418755426,False,
fuv_Arab,2000,2000,128.7488070256551,False,
gag_Cyrl,2000,1988,11.041737205505372,False,
gag_Latn,2000,1991,13.425332387288412,False,
gai_Latn,2000,1998,29.186479951095578,False,
gbi_Latn,2000,1998,25.91509295578003,False,
gbo_Latn,2000,2000,51.38186276194254,False,
gbr_Latn,2000,1997,26.52045846964518,False,
gde_Latn,2000,2000,9.70070858780543,False,
gdg_Latn,2000,1997,24.859240163845485,False,
geb_Latn,2000,1996,25.42272868855794,False,
gej_Latn,2000,2000,45.836436611938474,False,
ghe_Deva,2000,1997,18.404958442179364,False,
gid_Latn,2000,1999,24.316435020065306,False,
gmh_Latn,2000,1992,17.13128377380371,False,
gmv_Ethi,2000,1870,0.5323279266357421,False,
gna_Latn,2000,2000,35.10310582750108,False,
gnb_Latn,2000,1987,5.4891277679443355,False,
gnd_Latn,2000,1996,44.04658627510071,False,
gng_Latn,2000,1996,11.991196374893182,False,
gnn_Latn,2000,1993,1.5376830958048504,False,
goa_Latn,1598,1588,16.74609247296651,False,
gof_Ethi,2000,1812,0.41385830357869474,False,
gof_Latn,2000,1976,0.07300805833604598,False,
gog_Latn,2000,1979,4.310145237901476,False,
goh_Latn,306,247,2.8080338829040525,False,
gom_Deva,2000,1914,1.9803144371880426,False,
gor_Latn,2000,1998,35.088822135331895,False,
gos_Latn,2000,1955,2.5729362624698213,False,
got_Goth,2000,2000,186.90332468121846,False,
got_Latn,2000,1967,9.537373843108282,False,
gqr_Latn,2000,2000,16.757021961805556,False,
grt_Beng,2000,1994,25.047668987613253,False,
gud_Latn,2000,2000,22.90502902077569,False,
guh_Latn,2000,2000,22.028259888458244,False,
guj_Latn,2000,1927,3.4676419486999515,False,
guk_Ethi,2000,1981,3.556540924072266,False,
gul_Latn,2000,1999,6.0068628540039075,False,
gun_Latn,2000,1990,3.7063484998702925,False,
guo_Latn,2000,2000,35.97099495620728,False,
guq_Latn,2000,1999,36.23839779052735,False,
guu_Latn,2000,2000,112.43127666104634,False,
guz_Latn,2000,1987,10.191655425008138,False,
gvl_Latn,2000,1998,8.224458222622342,False,
gvn_Latn,2000,2000,30.594196938790216,False,
gwi_Latn,2000,2000,29.099192243364115,False,
gwr_Latn,2000,1996,12.938443570454915,False,
hae_Latn,2000,1992,3.8512155190361854,False,
hag_Latn,2000,1997,7.0265559217664935,False,
hak_Latn,2000,1970,41.63338696390788,False,
hav_Latn,2000,1887,1.444535014767117,False,
haw_Latn,2000,1932,13.327545455593533,False,
hay_Latn,2000,1494,0.6121899992201063,False,
hig_Latn,2000,1993,43.50665926106772,False,
hix_Latn,2000,2000,38.40634193526373,False,
hlt_Latn,2000,1999,11.440337657165527,False,
hnn_Latn,2000,1998,14.966818481021456,False,
hoc_Latn,380,351,1.3357858869764543,False,
hoc_Wara,499,499,178.12095673446655,False,
hop_Latn,2000,2000,58.91450439688365,False,
hto_Latn,2000,2000,8.543007388454013,False,
hun_Hung,2000,2000,167.04241943359375,False,
hvn_Latn,2000,1980,21.312658936564127,False,
hwc_Latn,2000,1995,25.340643109851413,False,
icr_Latn,2000,1999,3.561280008316036,False,
ife_Latn,2000,2000,23.685889415529022,False,
ifk_Latn,2000,1994,1.6891737917582164,False,
ifu_Latn,2000,1993,6.063559082031252,False,
ikt_Latn,1601,1600,26.31304883371989,False,
ikw_Latn,2000,1996,0.8504063205718957,False,
ilb_Latn,2000,1982,6.340679567760891,False,
ile_Latn,2000,1929,1.0642438880072698,False,
inb_Latn,2000,1997,5.895967468261656,False,
inh_Cyrl,2000,1826,5.1129472912682425,False,
iqw_Latn,2000,1907,1.3418489392174615,False,
iri_Latn,2000,1998,8.533297401025571,False,
irk_Latn,2000,1998,41.92901418622335,False,
iry_Latn,2000,1995,16.447336969629923,False,
isd_Latn,2000,1999,32.16322724304199,False,
itl_Cyrl,978,976,68.02929439544678,False,
itv_Latn,2000,1995,18.671812481689454,False,
ivb_Latn,2000,1999,21.75531368331909,False,
ivv_Latn,2000,1996,16.14973109436035,False,
izr_Latn,2000,1998,5.1060291085561,False,
jaa_Latn,2000,1991,48.5241385392083,False,
jav_Java,2000,2000,154.32290485649108,False,
jbo_Latn,2000,1979,2.973542420578003,False,
jbu_Latn,2000,1998,27.899868297576905,False,
jic_Latn,2000,2000,31.138598570929645,False,
jiv_Latn,2000,1997,5.122212181939019,False,
