lang,n_scoreable,n_self_won,tau,excluded,cause
arg_Latn,2000,1902,2.9278884887695313,False,
bjn_Latn,2000,1866,4.642383575439453,False,
sco_Latn,2000,1971,5.879615783691406,False,
vls_Latn,2000,1946,3.7025413513183594,False,
