lang,n_scoreable,n_self_won,tau,excluded,cause
bjn_Latn,2000,1850,4.214348983764649,False,
sco_Latn,2000,1986,11.60420036315918,False,
srp_Latn,2000,1775,1.9722415924072267,False,
