lang,n_scoreable,n_self_won,tau,excluded
kpj_Latn,2000,1999,25.830322786712646,False
kpq_Latn,2000,1997,61.6938220811632,False
kpz_Latn,2000,2000,36.14012733751933,False
kqa_Latn,889,889,84.36686358337403,False
kqe_Latn,2000,1997,0.4903857401529984,False
kqf_Latn,2000,2000,39.24595407002767,False
kql_Latn,1133,1133,79.91565521740384,False
kqo_Latn,2000,2000,105.5554376970927,False
kqp_Latn,2000,1999,8.184625150108289,False
kqs_Latn,2000,2000,41.36467922668457,False
kqw_Latn,2000,2000,33.52744500791761,False
kqy_Ethi,2000,1998,13.89128128475613,False
krj_Latn,2000,1993,1.9895682017008418,False
krl_Latn,2000,1866,5.989435061136882,False
kru_Deva,2000,1998,10.054721776326492,False
krx_Latn,970,970,46.72051473490397,False
ksb_Latn,2000,2000,12.694392049789428,False
ksc_Latn,2000,2000,27.29774723784129,False
ksf_Latn,2000,1987,59.86088305409749,False
ksh_Latn,2000,1961,2.655440521240234,False
ksj_Latn,2000,2000,61.545879253387454,False
ksp_Latn,2000,1999,40.84182843017578,False
ktb_Ethi,2000,1998,10.651133083173963,False
ktj_Latn,2000,2000,3.650300150680544,False
ktm_Latn,2000,1996,38.227756829579675,False
ktz_Latn,357,357,79.2461277516683,False
kub_Latn,2000,1997,9.904940603807228,False
kuj_Latn,2000,1998,42.16475270576477,False
kum_Cyrl,2000,1978,5.776395874786377,False
kus_Latn,2000,1999,25.996890112304687,False
kvg_Latn,2000,2000,89.30385524953206,False
kvj_Latn,2000,2000,55.772832542313466,False
kvn_Latn,2000,1999,25.536520494079596,False
kwd_Latn,2000,2000,19.624291501045217,False
kwi_Latn,2000,1999,11.012948936462472,False
kxc_Ethi,2000,1999,16.540043009567263,False
kxm_Thai,2000,2000,74.37411607208251,False
kxw_Latn,2000,2000,78.84426746622721,False
kyf_Latn,2000,2000,17.600561251661503,False
kyu_Kali,2000,2000,208.73292563205294,False
kyu_Latn,2000,1990,139.82334467697143,False
kyu_Mymr,2000,2000,151.80071638793945,False
kyz_Latn,2000,2000,44.32037861200968,False
kzf_Latn,2000,1999,17.96394403076172,False
kzj_Latn,2000,1981,4.313640869140625,False
kzn_Latn,2000,1573,4.470492299397787,False
lac_Latn,2000,2000,18.323528194109585,False
lad_Hebr,171,169,-inf,True
lad_Latn,2000,1903,2.3455537618001303,False
lai_Latn,2000,1999,16.246679202651976,False
lap_Latn,2000,2000,55.62269907430013,False
las_Latn,2000,1998,26.82665281261868,False
law_Latn,2000,2000,87.89312225850425,False
lbb_Latn,1700,1700,45.02369689941406,False
lbe_Cyrl,182,181,-inf,True
lbj_Tibt,2000,1998,136.47765701802572,False
lbk_Latn,2000,1995,4.299740075005426,False
lcp_Thai,2000,2000,88.54511772441865,False
ldn_Latn,106,106,-inf,True
lea_Latn,2000,1951,8.166723855336505,False
led_Latn,2000,2000,38.554129488118484,False
lee_Latn,2000,2000,36.07749963085386,False
lef_Latn,2000,1998,49.2924977426317,False
lem_Latn,2000,2000,21.774871710883247,False
lew_Latn,2000,1998,15.922547973251342,False
lez_Cyrl,337,335,17.997271886613635,False
lfn_Cyrl,2000,1999,6.789209342956543,False
lfn_Latn,2000,1954,1.424468812561035,False
lgg_Latn,2000,1987,20.36752924804687,False
lgl_Latn,2000,1999,42.654531483078,False
lgm_Latn,2000,1994,8.619807144186233,False
lhi_Latn,2000,2000,82.10682696829902,False
lia_Latn,2000,1999,40.14017542419433,False
lif_Limb,2000,2000,188.0228956858317,False
lip_Latn,2000,2000,25.14834095653959,False
lis_Lisu,2000,2000,172.16688706207276,False
liv_Latn,625,624,27.076038116878934,False
ljp_Latn,2000,1994,22.098851545800102,False
lki_Arab,211,206,5.091862391153971,False
lld_Latn,814,807,10.157416579267714,False
llg_Latn,2000,1993,4.175368957519531,False
lln_Latn,2000,1984,36.05472512086232,False
lmk_Latn,2000,1995,24.254181995858083,False
lmp_Latn,2000,2000,72.850099010849,False
lob_Latn,2000,2000,32.200208032099404,False
loe_Latn,2000,1991,40.67558157602946,False
log_Latn,2000,2000,88.34175136244032,False
lok_Latn,2000,2000,51.86527307128906,False
lol_Latn,2000,1992,10.512673252529568,False
lom_Latn,2000,2000,37.47300595626831,False
loq_Latn,2000,2000,44.20201663576762,False
lrc_Arab,168,167,-inf,True
lsi_Latn,2000,2000,65.43545038375855,False
lsm_Latn,2000,1992,17.85588836686876,False
ltg_Latn,2000,1945,1.4829690734863281,False
