lang,n_scoreable,n_self_won,tau,excluded
ddg_Latn,1354,1331,31.514110565185547,False
ddn_Latn,2000,1999,52.01121826171875,False
des_Latn,2000,1999,76.40431213378906,False
dga_Latn,2000,1993,30.892991638183595,False
dgc_Latn,2000,2000,46.88463516235352,False
dgi_Latn,2000,2000,39.79048843383789,False
dhg_Latn,1607,1607,68.82686004638673,False
dhm_Latn,2000,1999,25.72083740234375,False
did_Latn,2000,2000,97.02914962768554,False
dig_Latn,2000,1993,18.501812744140626,False
dip_Latn,2000,1995,9.102288818359375,False
dis_Latn,2000,1995,50.255828857421875,False
diu_Latn,166,165,-inf,True
dje_Latn,2000,1993,23.897412109375,False
djr_Latn,2000,2000,49.25131072998047,False
dks_Latn,2000,1976,6.2043304443359375,False
dng_Cyrl,804,802,55.81206092834473,False
dnw_Latn,2000,1998,94.07287139892578,False
doi_Deva,2000,1941,4.8234405517578125,False
dos_Latn,2000,2000,69.66503601074218,False
dow_Latn,2000,2000,59.11555480957031,False
drg_Latn,201,201,16.613143920898438,False
dsb_Latn,2000,1940,4.109439086914063,False
dsh_Latn,2000,2000,88.50102272033692,False
dtb_Latn,2000,1999,36.60108947753906,False
dts_Latn,2000,1998,58.565056228637694,False
dty_Deva,2000,1909,6.65579833984375,False
due_Latn,2000,1999,52.06287841796875,False
dug_Latn,2000,1997,17.775164794921874,False
duo_Latn,2000,1999,41.75707244873047,False
dur_Latn,2000,2000,99.65928955078125,False
dwr_Ethi,1693,1693,31.28795166015625,False
dyi_Latn,2000,1999,56.27369842529297,False
dyo_Latn,2000,1996,34.804603576660156,False
dzo_Tibt,2000,1958,23.679965209960937,False
ebk_Latn,2000,1999,50.3820068359375,False
eka_Latn,2000,1998,61.56410827636719,False
eko_Latn,2000,1999,35.821658325195315,False
eme_Latn,645,616,3.505385398864746,False
enb_Latn,2000,2000,41.67020492553711,False
enl_Latn,2000,2000,95.8672607421875,False
enq_Latn,2000,1998,44.41856231689453,False
eri_Latn,2000,2000,85.00494384765625,False
esi_Latn,2000,1974,5.792289733886719,False
esk_Latn,2000,1977,5.7265563964843755,False
ess_Latn,2000,1996,36.53091049194336,False
esu_Latn,2000,2000,40.088915252685545,False
eto_Latn,153,152,-inf,True
etr_Latn,2000,2000,86.80099716186524,False
etu_Latn,2000,2000,104.06808776855469,False
eve_Cyrl,1953,1926,43.287410736083984,False
ewo_Latn,2000,1968,52.892965698242186,False
ext_Latn,2000,1935,3.8279067993164064,False
fad_Latn,1949,1949,64.59291381835938,False
fal_Latn,2000,1996,56.123802185058594,False
fan_Latn,2000,1981,17.06439208984375,False
far_Latn,2000,1998,22.519864654541017,False
fit_Latn,2000,1837,1.7801544189453127,False
fkv_Latn,1884,1698,1.1144445419311524,False
fmu_Deva,974,973,54.62265319824219,False
frd_Latn,2000,1996,65.23394775390625,False
fro_Latn,2000,1888,2.076782512664795,False
frp_Latn,2000,1900,21.634014892578126,False
frr_Latn,2000,1971,6.514446258544922,False
fud_Latn,2000,1993,13.534706115722658,False
fue_Latn,2000,1978,7.04949951171875,False
fuq_Latn,2000,1966,5.734989166259766,False
fuv_Arab,2000,2000,131.97150802612305,False
gag_Cyrl,2000,1997,33.459320068359375,False
gag_Latn,2000,1991,26.719276428222656,False
gai_Latn,2000,1999,93.95158081054687,False
gbi_Latn,2000,1998,48.92041091918946,False
gbo_Latn,2000,2000,96.94888381958008,False
gbr_Latn,2000,2000,50.05335540771485,False
gde_Latn,2000,2000,71.16862411499024,False
gdg_Latn,2000,1998,48.68013381958008,False
geb_Latn,2000,1999,97.33878784179687,False
gej_Latn,2000,2000,79.5257194519043,False
ghe_Deva,2000,1998,54.86450347900391,False
gid_Latn,2000,2000,50.88699035644531,False
gmh_Latn,2000,1980,14.927001190185548,False
gmv_Ethi,2000,1993,12.103152465820317,False
gna_Latn,2000,2000,85.81083374023437,False
